"Gene"
"LRRN2"
"CNTN2"
"LEMD1"
"BLACAT1"
"SLC60A1-AS1"
"SLC60A1"
"RHEX"
"LOC105372857"
"AVPR1B"
"PIGR"
"C4BPB"
"C4BPA"
"CR2"
"NEK2"
"VASH2"
"CENPF"
"KCNK2"
"TGFB2"
"TGFB2-OT1"
"C1orf115"
"MIXL1"
"WNT9A"
"AGT"
"CAPN9"
"CAPN9-AS1"
"LINC01132"
"GNG4"
"FMN2"
"GREM2"
"EXO1"
"KIF26B"
"ZNF695"
"TRIM58"
"OR2W3"
"LYPD8"
"LOC107985747"
"LOC102724562"
"ALKAL2"
"LOC101927262"
"TPO"
"LINC01871"
"GRHL1"
"RRM2"
"LOC105373424"
"LOC101929691"
"LINC01954"
"VSNL1"
"OSR1"
"MATN3"
"CIMIP2C"
"KCNK3"
"CENPA"
"CGREF1"
"TRIM54"
"ALK"
"CAPN13"
"GALNT14"
"XDH"
"VIT"
"QPCT"
"CYP1B1-AS1"
"KCNG3"
"LINC01819"
"LOC105374588"
"NRXN1"
"OTX1"
"MEIS1"
"ADD2"
"EMX1"
"NAT8"
"NAT8B"
"TLX2"
"DQX1"
"TACR1"
"EVA1A"
"LOC105374816"
"REG1B"
"REG1A"
"REG3A"
"CTNNA2"
"RETSAT"
"SH2D6"
"CD8A"
"LOC105374852"
"FABP1"
"ANKRD36BP2"
"MALLP2"
"IGKC"
"IGKJ5"
"IGKJ4"
"IGKJ3"
"IGKJ2"
"IGKJ1"
"IGKV4-1"
"IGKV5-2"
"IGKV7-3"
"IGKV2-4"
"IGKV1-5"
"IGKV1-6"
"IGKV3-7"
"IGKV1-8"
"IGKV1-9"
"IGKV3-11"
"IGKV1-12"
"IGKV1-13"
"IGKV3-15"
"IGKV1-16"
"IGKV1-17"
"IGKV2-18"
"IGKV3-20"
"IGKV1-22"
"IGKV2-24"
"IGKV2-26"
"IGKV1-27"
"IGKV2-28"
"IGKV2-29"
"IGKV2-30"
"IGKV1-33"
"IGKV1-37"
"IGKV1-39"
"IGKV2-40"
"IGKV1D-39"
"IGKV1D-37"
"IGKV1D-33"
"IGKV2D-30"
"IGKV2D-29"
"IGKV2D-28"
"IGKV1D-27"
"IGKV2D-24"
"IGKV6D-21"
"IGKV3D-20"
"IGKV2D-18"
"IGKV1D-17"
"IGKV1D-16"
"IGKV3D-15"
"IGKV1D-13"
"IGKV1D-12"
"IGKV3D-11"
"IGKV1D-43"
"IGKV1D-8"
"IGKV3D-7"
"GGT8P"
"MAL"
"PROM2"
"VWA3B"
"CNGA3"
"AFF3"
"CREG2"
"IL1R2"
"SLC9A2"
"POU3F3"
"ECRG4"
"EDAR"
"LOC112268438"
"LOC105373985"
"MALL"
"BUB1"
"CKAP2L"
"IL1A"
"IL1B"
"IL37"
"IL1RN"
"LINC02966"
"PGM5P4"
"DPP10-AS1"
"MARCO"
"TMEM37"
"LOC105373582"
"LOC105373583"
"LOC105373989"
"INHBB"
"LOC105373585"
"TFCP2L1"
"PROC"
"FAR2P2"
"AMER3"
"LINC03124"
"ARHGAP15-AS1"
"KIF5C"
"TNFAIP6"
"SLC4A10"
"LOC101929532"
"GCG"
"FAP"
"GRB14"
"SCN1A-AS1"
"SCN9A"
"SCN7A"
"B3GALT1"
"B3GALT1-AS1"
"SPC25"
"DHRS9"
"LINC01124"
"SP5"
"ERICH2"
"GAD1"
"LOC107985960"
"MAP3K20"
"MAP3K20-AS1"
"CDCA7"
"CHRNA1"
"HOXD4"
"HOXD3"
"HAGLR"
"HOXD1"
"ZNF385B"
"NEUROD1"
"FSIP2"
"FSIP2-AS1"
"LOC105373791"
"COL3A1"
"MIR3606"
"COL5A2"
"AKAP19"
"CAVIN2"
"TMEFF2"
"CCDC150"
"LOC105373831"
"SATB2"
"SATB2-AS1"
"KIAA2012"
"NRP2"
"ACADL"
"CPS1"
"FN1"
"LINC01614"
"CXCR2"
"CXCR1"
"SLC11A1"
"WNT6"
"CDK5R2"
"FEV"
"CRYBA2"
"SPEG"
"LOC105373902"
"SCG2"
"DNER"
"ITM2C"
"GPR55"
"SPATA3-AS1"
"B3GNT7"
"ALPG"
"ALPI"
"ECEL1"
"UGT1A8"
"UGT1A10"
"HJURP"
"COL6A3"
"RAMP1"
"ERFE"
"GPC1-AS1"
"KIF1A"
"AGXT"
"LOC105376810"
"BOK-AS1"
"LOC105373974"
"NEU4"
"CHL1"
"LOC105376938"
"OXTR"
"LHFPL4"
"CIDEC"
"ATP2B2"
"SYN2"
"LOC112268445"
"LOC105376959"
"SLC6A6"
"PLCL2"
"KCNH8"
"SGO1-AS1"
"LOC105376993"
"THRB"
"LINC01811"
"STAC"
"DCLK3"
"VILL"
"PLCD1"
"SCN11A"
"CCR8"
"MOBP"
"ENTPD3"
"VIPR1"
"VIPR1-AS1"
"CLEC3B"
"TMEM158"
"SLC6A20"
"CCR9"
"LRRC2"
"CRIPTO"
"TMIE"
"COL7A1"
"MIR711"
"CELSR3"
"MIR4793"
"SLC38A3"
"SEMA3B"
"GRM2"
"MUSTN1"
"LOC105377094"
"SPATA12"
"FAM107A"
"FAM3D-AS1"
"FAM3D"
"LOC105377109"
"CFAP20DC"
"CADPS"
"SYNPR-AS1"
"ADAMTS9-AS2"
"CNTN3"
"ROBO2"
"CADM2"
"STX19"
"GPR15"
"COL8A1"
"ADGRG7"
"ABI3BP"
"LINC01215"
"HHLA2"
"MYH15"
"LOC105374034"
"RETNLB"
"C3orf85"
"ZBED2"
"TAGLN3"
"LOC105374041"
"BTLA"
"CCDC80"
"CD200R1"
"SIDT1"
"GAP43"
"IGSF11"
"POLQ"
"ILDR1"
"CASR"
"ADCY5"
"ROPN1"
"MUC13"
"ALG1L1P"
"ALDH1L1"
"KLF15"
"LOC107986127"
"GATA2-AS1"
"COL6A5"
"CPNE4"
"LINC02000"
"EPHB1"
"ESYT3"
"RBP2"
"RBP1"
"PLS1"
"AGTR1"
"TM4SF1-AS1"
"TM4SF4"
"IGSF10"
"AADAC"
"P2RY1"
"MME"
"VEPH1"
"C3orf80"
"ARL14"
"SI"
"LINC02023"
"LRRC31"
"SLC7A14"
"SLC2A2"
"NLGN1"
"KCNMB2-AS1"
"SOX2"
"VWA5B2"
"EPHB3"
"LIPH"
"NMRAL2P"
"FETUB"
"KNG1"
"ADIPOQ"
"MASP1"
"SST"
"LOC105374264"
"CLDN1"
"CLDN16"
"UTS2B"
"ATP13A4"
"ATP13A4-AS1"
"LINC02038"
"LRRC15"
"MUC4"
"LOC105374304"
"SLC51A"
"PIGZ"
"MELTF"
"LOC105374309"
"CPLX1-AS1"
"SPON2"
"NAT8L"
"LINC00955"
"ADRA2C"
"LOC101928217"
"MSX1"
"S100P"
"LOC105374367"
"AFAP1-AS1"
"HTRA3-AS1"
"HTRA3"
"CPZ"
"SLC2A9-AS1"
"LOC107986178"
"C1QTNF7"
"FGFBP1"
"FGFBP2"
"LOC105374528"
"PPARGC1A-AS1"
"PPARGC1A"
"NWD2"
"PGCKA1"
"LOC105374413"
"TLR10"
"PHOX2B"
"BEND4"
"CORIN"
"NIPAL1"
"CWH43"
"LRRC66"
"ERVMER34-1"
"NMU"
"ARL9"
"HOPX"
"SPINK2"
"ADGRL3"
"STAP1"
"UGT2A3"
"UGT2B7"
"SULT1B1"
"ODAM"
"JCHAIN"
"ENAM-AS1"
"SLC4A4"
"RASSF6"
"CXCL8"
"CXCL6"
"CXCL1"
"PF4"
"CXCL5"
"CXCL3"
"CXCL3-AS1"
"CXCL2"
"EREG-AS1"
"EREG"
"AREG"
"PARM1"
"LOC107986289"
"LOC100506253"
"CDKL2"
"NAAA"
"CXCL9"
"CXCL10"
"CXCL11"
"LOC105377290"
"SOWAHB"
"CXCL13"
"FRAS1"
"BMP3"
"PRKG2"
"PLAC8"
"GPAT3"
"CDS1-AS1"
"CDS1"
"SPARCL1"
"IBSP"
"SPP1"
"ABCG2"
"MMRN1"
"ATOH1"
"HPGDS"
"UNC5C"
"ADH6"
"ADH1A"
"ADH1B"
"MTTP"
"BANK1"
"DKK2"
"LEF1"
"LEF1-AS1"
"CFI"
"LOC105377363"
"ANK2"
"LOC105377382"
"SYNPO2"
"FABP2"
"MAD2L1"
"PCDH10"
"SLC7A11"
"RNF150"
"HHIP"
"EDNRA"
"NR3C2"
"LOC105377483"
"IQCM"
"MND1"
"DCHS2"
"LRAT"
"NPY2R"
"GUCY1A1"
"TDO2"
"GLRB"
"SMIM31"
"SPOCK3"
"HPGD"
"HPGD-AS2"
"WDR17"
"NEIL3"
"ENPP6"
"LINC02362"
"F11"
"F11-AS1"
"MTNR1A"
"SLC9A3"
"SLC9A3-OT1"
"LOC105374608"
"TRIP13"
"NKD2"
"LOC107986396"
"SLC6A19"
"TERT"
"IRX2"
"IRX2-DT"
"UBE2QL1"
"CMBL"
"CTNND2"
"DNAH5"
"ADAMTS12"
"RANBP3L"
"SLC1A3-AS1"
"CCDC152"
"SELENOP"
"CCL28"
"FGF10"
"ISL1-DT"
"ISL1"
"ESM1"
"GZMA"
"MCIDAS"
"CCNO"
"LINC02057"
"ADAMTS6"
"TMEM171"
"LOC340090"
"GCNT4"
"IQGAP2"
"F2RL2"
"F2RL1"
"BHMT2"
"HOMER1"
"THBS4-AS1"
"CKMT2"
"HAPLN1"
"LUCAT1"
"LOC105379675"
"NIHCOLE"
"TRIM36"
"CDO1"
"LVRN"
"SEMA6A"
"LINC00992"
"SNCAIP"
"SNCAIP-AS3"
"LOC107986446"
"SPMIP10"
"LOC105379162"
"SLC27A6"
"ACSL6"
"SOWAHA"
"LEAP2"
"EPIST"
"CXCL14"
"LOC105379189"
"TGFBI"
"SMIM32"
"TRPC7"
"SPOCK1"
"NPY6RP"
"MYOT"
"KIF20A"
"GFRA3"
"REEP2"
"MZB1"
"NRG2"
"PCDHB8"
"PCDHB16"
"PCDHB9"
"PCDHB10"
"PPP2R2B"
"DPYSL3"
"SPINK1"
"C5orf46"
"SPINK5"
"HTR4"
"SH3TC2"
"MIR145"
"PDE6A"
"SLC26A2"
"CDX1"
"SLC6A7"
"CCDC69"
"SPARC"
"CLMAT3"
"GRIA1"
"KIF4B"
"TIMD4"
"HAVCR1"
"FABP6"
"CCNJL"
"HMMR"
"HMMR-AS1"
"SLIT3"
"SLIT3-AS2"
"KCNMB1"
"GABRP"
"FGF18"
"DUSP1"
"STC2"
"LINC01942"
"LINC01485"
"NSG2"
"MSX2"
"CEP192P1"
"CDHR2"
"PRR7"
"PDLIM7"
"ADAMTS2"
"RASGEF1C"
"GFPT2"
"BTNL8"
"BTNL3"
"IRF4"
"LOC105374879"
"FOXQ1"
"LOC105374890"
"ECI2-DT"
"LOC105374898"
"NRN1"
"F13A1"
"TFAP2A"
"TFAP2A-AS2"
"GCNT2"
"ELOVL2"
"ADTRP"
"LOC105374947"
"RBM24"
"CASC15"
"CMAHP"
"SCGN"
"SLC17A1"
"SLC17A4"
"H2BC11"
"PRSS16"
"H2AC13"
"H2BC15"
"H2AC17"
"UBD"
"TRIM40"
"IER3-AS1"
"ATP6V1G2"
"LY6G6F-LY6G6D"
"LY6G6F"
"LY6G6E"
"LY6G6D"
"LY6G6C"
"SLC44A4"
"C2-AS1"
"CFB"
"C4A"
"TNXA"
"TNXB"
"SPDEF"
"SCUBE3"
"PNPLA1"
"PI16"
"UNC5CL"
"TREM1"
"FOXP4-AS1"
"MDFI"
"LINC01512"
"SCIRT"
"LINC03040"
"SLC29A1"
"TMEM151B"
"CLIC5"
"MEP1A"
"PTCHD4"
"GSTA2"
"GSTA1"
"KILH"
"KLHL31"
"MLIP"
"TINAG"
"HMGCLL1"
"BMP5"
"BAG2"
"ADGRB3"
"COL19A1"
"LOC105377847"
"LINC01610"
"KCNQ5"
"COL12A1"
"TTK"
"PRSS35"
"SNAP91"
"TBX18"
"LINC02535"
"CNR1"
"LINC02531"
"EPHA7"
"LINC02532"
"CD24"
"LINC02541"
"MROCKI"
"COL10A1"
"LOC105377979"
"PKIB"
"SMPDL3A"
"THEMIS"
"VNN3P"
"SNORA33"
"TARID"
"SLC2A12"
"MTFR2"
"SLC35D3"
"ULBP2"
"ULBP1"
"RAET1L"
"ULBP3"
"MTHFD1L"
"VIP"
"LOC105378075"
"FNDC1"
"SLC22A3"
"UNC93A"
"LINC02487"
"FRMD1"
"DACT2"
"THBS2"
"CYP2W1"
"GPER1"
"ELFN1"
"ELFN1-AS1"
"LOC105375127"
"RADIL"
"LOC105375138"
"ICA1-AS1"
"SCIN"
"MEOX2"
"LOC105375166"
"SOSTDC1"
"TWIST1"
"MACC1-OT1"
"MACC1"
"ABCB5"
"IL6-AS1"
"IL6"
"IGF2BP3"
"STK31"
"NPY"
"LINC03007"
"NFE2L3"
"HOXA5"
"EVX1-AS"
"EVX1"
"ADCYAP1R1"
"ITPRID1"
"TBX20"
"MATCAP2"
"ANLN"
"SFRP4"
"TARP"
"TRGC2"
"TRGV10"
"TRGV4"
"TRGV3"
"TRGV2"
"INHBA"
"SNORA9"
"NACAD"
"LINC00525"
"ABCA13"
"VWC2"
"VSTM2A"
"MLXIPL"
"BICDL3P"
"GTF2IRD1"
"CCL24"
"DDX3ILA1"
"CD36"
"SEMA3E"
"SEMA3D"
"ABCB1"
"RUNDC3B"
"LOC112267986"
"HEPACAM2"
"COL1A2"
"PON1"
"BHLHA15"
"NPTX2"
"TMEM130"
"CYP3A4"
"AZGP1"
"LOC105375423"
"TFR2"
"SLC12A9-AS1"
"MUC12"
"MUC12-AS1"
"SERPINE1"
"VGF"
"EMSLR"
"LOC105375434"
"SLC26A3"
"FOXP2"
"WNT2"
"LOC105375469"
"PTPRZ1"
"GRM8"
"LOC101928357"
"HILPDA"
"AHCYL2"
"LOC107986847"
"STRIP2"
"SMKR1"
"AKR1B10"
"AKR1B15"
"CALD1"
"PTN"
"SVOPL"
"KIAA1549"
"LOC107986852"
"KLRG2"
"TMEM178B"
"CLEC5A"
"MGAM"
"TRBV2"
"TRBV3-1"
"TRBV5-1"
"TRBV9"
"TRBV7-9"
"TRBV19"
"TRBJ2-3"
"EPHB6"
"LINC00996"
"AOC1"
"KCNH2"
"ATG9B"
"XRCC2"
"DPP6"
"INSIG1-DT"
"SHH"
"LOC389602"
"MNX1-AS1"
"VIPR2"
"KBTBD11-AS1"
"KBTBD11-OT1"
"ANGPT2"
"DEFA6"
"CLDN23"
"BLK"
"GATA4"
"NAT2"
"LZTS1"
"GFRA2"
"LOC254896"
"LOXL2"
"LOXL2-AS1"
"STC1"
"ADAMDEC1"
"NEFM"
"NEFL"
"ADRA1A"
"STMN4"
"CLU"
"SCARA5"
"PNOC"
"DUSP4"
"NRG1"
"DUSP26"
"UNC5D"
"LINC01605"
"HTRA4"
"IDO1"
"SFRP1"
"UBE2V2-AS1"
"ALKAL1"
"LINC02984"
"XKR4"
"SULF1"
"JPH1"
"HNF4G"
"ZFHX4"
"STMN2"
"LOC105375919"
"LOC105375918"
"PMP2"
"FABP4"
"CA1"
"CA3-AS1"
"CA2"
"ATP6V0D2"
"GEM"
"MIR3150BHG"
"MATN2"
"CTHRC1"
"RSPO2"
"PKHD1L1"
"SAMD12-AS1"
"LOC105375728"
"DSCC1"
"SACK1A"
"FER1L6"
"FER1L6-AS2"
"SQLE"
"CASC19"
"CCAT1"
"CASC21"
"CASC8"
"POU5F1B"
"MYC"
"PVT1"
"TG"
"CCN4"
"LOC102723635"
"FAM135B"
"COL22A1"
"LOC101928037"
"PTP4A3"
"LY6E"
"RHPN1-AS1"
"RHPN1"
"MROH6"
"MAPK15"
"IQANK1"
"GPT"
"LOC100996662"
"VLDLR-AS1"
"SLC1A1"
"LINC01235"
"FREM1"
"SH3GL2"
"LOC105375987"
"ADAMTSL1"
"CDKN2B-AS1"
"CDKN2B"
"LRRC19"
"SPINK4"
"PRSS3"
"SPMIP6"
"ENHO"
"CNTFR"
"ARID3C"
"CA9"
"TPM2"
"HRCT1"
"MELK"
"PAX5"
"CNTNAP3"
"ANKRD20A2P"
"FAM95B1"
"LOC107984006"
"CNTNAP3B"
"ANKRD20A4-ANKRD20A20P"
"ANKRD30BP5"
"LOC105379252"
"ANKRD20A3P"
"CNTNAP3P2"
"ANKRD20A1"
"PGM5-AS1"
"LOC101927069"
"ENTREP1"
"RORB"
"TRPM6"
"PCSK5"
"PSAT1"
"FRMD3"
"SLC28A3"
"LINC03026"
"DIRAS2"
"OGN"
"OMD"
"ASPN"
"PCAT7"
"FBP2"
"LOC105376156"
"LINC00092"
"CTSV"
"BAAT"
"ALDOB"
"GRIN3A"
"KLF4"
"FRRS1L"
"EPB41L4B"
"MUSK"
"RNF183"
"KIF12"
"ORM2"
"TNC"
"GGTA1"
"PTGS1"
"ST6GALNAC6"
"PTGES2-DT"
"LOC105376292"
"NCS1"
"HMCN2"
"LOC107987134"
"GFI1B"
"CEL"
"CELP"
"COL5A1"
"LOC101448202"
"FCN1"
"PIERCE1"
"KCNT1"
"LCN10"
"LCN6"
"SAPCD2"
"GRIN1"
"LOC105376328"
"CYSRT1"
"ENTPD8"
"CACNA1B"
"MANCR"
"AKR1C4"
"UCN3"
"TUBAL3"
"CALML3"
"SFTA1P"
"ECHDC3"
"MCM10"
"HACD1"
"TMEM236"
"NEBL"
"NEBL-AS1"
"SKIDA1"
"GPR158"
"MYO3A"
"JCAD"
"LINC00839"
"RET"
"TMEM72"
"LINC00842"
"NPY4R"
"GPRIN2"
"ANXA8"
"NPY4R2"
"DRGX"
"CHAT"
"DKK1"
"PHYHIPL"
"SLC16A9"
"CDK1"
"EGR2"
"MYPN"
"PBLD"
"LOC101928994"
"HKDC1"
"NEUROG3"
"NPFFR1"
"NODAL"
"PALD1"
"PLAU"
"C10orf55"
"SFTPA2"
"PLAC9"
"GPR15LG"
"LRIT2"
"LINC00858"
"LDB3"
"LIPM"
"ANKRD22"
"PPP1R3C"
"CEP55"
"FFAR4"
"LGI1"
"PLCE1"
"CYP2C19"
"HOGA1"
"GOLGA7B"
"HPSE2"
"LINC01475"
"NKX2-3"
"ABCC2"
"CPN1"
"SCD"
"SEMA4G"
"TLX1"
"NEURL1"
"SH3PXD2A-AS1"
"COL17A1"
"MIR936"
"LOC107984266"
"SORCS1"
"ADRA2A"
"HABP2"
"PLEKHS1"
"ADRB1"
"VWA2"
"PNLIPRP1"
"PLPP4"
"LNCMB3"
"FGFR2"
"BTBD16"
"HMX3"
"LOC105378536"
"ADAM12"
"CLRN3"
"LOC105378569"
"KNDC1"
"VENTX"
"CALY"
"IFITM1"
"IFITM3"
"IFITM3-AS1"
"B4GALNT4"
"CDHR5"
"CEND1"
"MUC5AC"
"BRSK2"
"KRTAP5-1"
"H19"
"MIR675"
"IGF2"
"INS-IGF2"
"TH"
"ASCL2"
"TRPM5"
"PHLDA2"
"OR51E1"
"OR51E2"
"HBB"
"GVINP1"
"SYT9-AS1"
"RIC3"
"SCUBE2"
"SPON1"
"INSC"
"LOC105376567"
"ABCC8"
"TPH1"
"SAA2-SAA4"
"SAA4"
"SAA2"
"SAA1"
"ANO5"
"GAS2"
"LUZP2"
"FIBIN"
"BBOX1-AS1"
"LOC105376600"
"WT1"
"KIAA1549L"
"FJX1"
"TSPAN18"
"LARGE2"
"F2"
"PACSIN3"
"PRG2"
"GLYATL1"
"FAM111B"
"CBLIF"
"TCN1"
"MS4A2"
"MS4A1"
"MS4A12"
"MS4A8"
"TMEM132A"
"LOC105369326"
"VWCE"
"LOC101927495"
"FADS2"
"CHRM1"
"PLAAT2"
"PLAAT3"
"SLC22A11"
"MIR194-2HG"
"MIR192"
"NAALADL1"
"CDCA5"
"CTSW"
"FOSL1"
"SPTBN2"
"C11orf86"
"SYT12"
"TBX10"
"ALDH3B2"
"LOC107984343"
"SMIM38"
"MYEOV"
"LOC105369370"
"LINC02747"
"FOLR1"
"FOLR2"
"P4HA3"
"CHRDL2"
"TPBGL"
"KLHL35"
"GDPD5"
"LOC105369392"
"MOGAT2"
"DGAT2"
"WNT11"
"B3GNT6"
"FAM181B"
"DDIAS"
"NOX4"
"NAALAD2"
"HEPHL1"
"PGR"
"MMP7"
"MMP10"
"WTAPP1"
"MMP1"
"MMP3"
"MMP12"
"CASP5"
"GRIA4"
"EXPH5"
"POU2AF3"
"POU2AF1"
"CRYAB"
"NCAM1"
"DRD2"
"TMPRSS5"
"HTR3A"
"NNMT"
"NXPE2"
"NXPE1"
"NXPE4"
"DSCAML1"
"LOC105369515"
"TMPRSS13"
"SCN2B"
"NHERF4"
"USP2"
"THY1"
"LOC105369526"
"TRIM29"
"LOC105369529"
"SNORD14C"
"VSIG2"
"ESAM-AS1"
"HEPACAM"
"SLC37A2"
"PKNOX2"
"CDON"
"ST3GAL4"
"KIRREL3"
"BARX2"
"TMEM45B"
"NTM"
"B3GAT1-DT"
"IQSEC3-AS1"
"B4GALNT3"
"LINC00940"
"CACNA1C"
"TEAD4"
"LOC112268088"
"SCNN1A"
"LOC107984500"
"CD163L1"
"APOBEC1"
"CLEC4E"
"MFAP5"
"PZP"
"KLRB1"
"CLECL1"
"CLEC9A"
"OLR1"
"KLRC2"
"KLRC1"
"LINC02446"
"STYK1"
"BCL2L14"
"APOLD1"
"LINC01559"
"GRIN2B"
"RERG"
"PTPRO"
"LOC105369672"
"LMO3"
"RERGL"
"PIK3C2G"
"SLCO1B3"
"SLCO1B3-SLCO1B7"
"KCNJ8"
"ABCC9"
"IRAG2"
"BMAL2"
"BMAL2-AS1"
"REP15"
"LOC101928735"
"OVOS2P"
"LOC105369724"
"SYT10"
"ABCD2"
"CNTN1"
"PDZRN4"
"NELL2"
"SLC38A4"
"AMIGO2"
"COL2A1"
"DDN"
"PRPH"
"TROAP"
"LOC105369763"
"ASIC1"
"TMT1A"
"KRT80"
"KRT7"
"KRT7-AS"
"KRT6B"
"KRT6C"
"KRT6A"
"IGFBP6"
"NFE2"
"GPR84"
"ITGA5"
"PPP1R1A"
"IL23A"
"HSD17B6"
"MYO1A"
"NXPH4"
"COXFA4L2"
"KIF5A"
"WIF1"
"LOC105369812"
"IFNG-AS1"
"CPM"
"PTPRR"
"TSPAN8"
"LOC105369832"
"LGR5"
"TRHDE"
"TRHDE-AS1"
"PHLDA1"
"E2F7"
"LOC105369890"
"LINC02397"
"TMCC3"
"MIR7844"
"SLC17A8"
"MYBPC1"
"PAH"
"LOC105369946"
"WSCD2"
"SVOP"
"FAM222A-AS1"
"TRPV4"
"CUX2"
"LINC01234"
"LINC02463"
"HRK"
"TESC"
"KSR2"
"ACADS"
"HNF1A-AS1"
"CFAP251"
"LRRC43"
"HCAR2"
"HCAR3"
"HCAR1"
"LINC02441"
"TMEM132C"
"TMEM132D"
"LINC02418"
"FZD10"
"PIWIL1"
"P2RX2"
"SKA3"
"FGF9"
"C1QTNF9"
"LOC107987187"
"TPTE2P1"
"SHISA2"
"WASF3"
"SNORD102"
"SNORA27"
"PLUT"
"PDX1"
"FLT3"
"LOC105370135"
"LINC00365"
"BRCA2"
"LOC102723406"
"RFC3"
"NBEA"
"MAB21L1"
"DCLK1"
"FREM2"
"TUSC8"
"LOC105370190"
"RUBCNL"
"GUCY1B2"
"OLFM4"
"DIAPH3"
"DIAPH3-AS1"
"PCDH20"
"PCDH9"
"DACH1"
"LOC105370256"
"LINC00402"
"POU4F1"
"SLITRK6"
"MIR17HG"
"CLDN10"
"OXGR1"
"SLC15A1"
"ITGBL1"
"COL4A1"
"COL4A2"
"COL4A2-AS2"
"COL4A2-AS1"
"PRECSIT"
"F7"
"DUXAP9"
"DUXAP10"
"TMEM253"
"TRAV12-1"
"TRAV12-2"
"TRAV19"
"TRDV1"
"TRDC"
"AJUBA"
"JPH4"
"DHRS2"
"CMA1"
"CTSG"
"GZMB"
"NOVA1"
"NPAS3"
"CFL2"
"PAX9"
"FOXA1"
"SSTR1"
"LRFN5"
"LOC105370480"
"LOC105370481"
"RPL10L"
"LOC105370485"
"PTGDR"
"CCDC198"
"SIX4"
"GPX2"
"GALNT16"
"SLC8A3"
"DPF3"
"ENTPD5"
"LOC107984690"
"FOS"
"FLVCR2-AS1"
"ISM2"
"TSHR"
"HISLA"
"KCNK10"
"CHGA"
"PRIMA1"
"ASB2"
"SERPINA10"
"SERPINA6"
"SERPINA11"
"SERPINA4"
"TCL1A"
"LINC01550"
"LINC03117"
"LOC105370673"
"LINC02320"
"CKB"
"IGHA2"
"IGHG4"
